"LOCATION","INDICATOR","SUBJECT","MEASURE","FREQUENCY","TIME","Value","Flag Codes"
"ALB","GDP","TOT","USD_CAP","A","2007",7284.180954,
"ALB","GDP","TOT","USD_CAP","A","2008",8228.325708,"D"
"ALB","GDP","TOT","USD_CAP","A","2009",8813.479218,
"ALB","GDP","TOT","USD_CAP","A","2010",9628.640205,
"ALB","GDP","TOT","USD_CAP","A","2011",10207.77567,
"ALB","GDP","TOT","USD_CAP","A","2012",10526.26764,
"ALB","GDP","TOT","USD_CAP","A","2013",10570.992371,"D"
"ALB","GDP","TOT","USD_CAP","A","2014",11259.216046,
"ALB","GDP","TOT","USD_CAP","A","2015",11658.892144,
"ALB","GDP","TOT","USD_CAP","A","2016",12078.859197,
"ALB","GDP","TOT","USD_CAP","A","2017",12770.949362,
"ALB","GDP","TOT","USD_CAP","A","2018",13498.122566,
"ALB","GDP","TOT","USD_CAP","A","2019",14407.379403,
"ALB","GDP","TOT","USD_CAP","A","2020",14033.967211,"P"
"SRB","GDP","TOT","USD_CAP","A","2000",6019.92131,
"SRB","GDP","TOT","USD_CAP","A","2001",6483.017098,
"SRB","GDP","TOT","USD_CAP","A","2002",7221.203572,
"SRB","GDP","TOT","USD_CAP","A","2003",7646.155052,
"SRB","GDP","TOT","USD_CAP","A","2004",8487.615536,
"SRB","GDP","TOT","USD_CAP","A","2005",9181.722952,
"SRB","GDP","TOT","USD_CAP","A","2006",10207.657854,
"SRB","GDP","TOT","USD_CAP","A","2007",11237.522567,
"SRB","GDP","TOT","USD_CAP","A","2008",12632.038403,
"SRB","GDP","TOT","USD_CAP","A","2009",12534.607113,
"SRB","GDP","TOT","USD_CAP","A","2010",12798.159892,
"SRB","GDP","TOT","USD_CAP","A","2011",13742.336799,
"SRB","GDP","TOT","USD_CAP","A","2012",13929.171684,
"SRB","GDP","TOT","USD_CAP","A","2013",14624.125863,
"SRB","GDP","TOT","USD_CAP","A","2014",14657.017285,
"SRB","GDP","TOT","USD_CAP","A","2015",14928.438393,
"SRB","GDP","TOT","USD_CAP","A","2016",15858.087991,
"SRB","GDP","TOT","USD_CAP","A","2017",16610.992477,
"SRB","GDP","TOT","USD_CAP","A","2018",17717.89125,
"SRB","GDP","TOT","USD_CAP","A","2019",19404.882561,
"SRB","GDP","TOT","USD_CAP","A","2020",19547.72567,
"SRB","GDP","TOT","USD_CAP","A","2021",21588.39529,"P"
"GEO","GDP","TOT","USD_CAP","A","2010",7564.881587,
"GEO","GDP","TOT","USD_CAP","A","2011",8360.306333,
"GEO","GDP","TOT","USD_CAP","A","2012",9826.064193,
"GEO","GDP","TOT","USD_CAP","A","2013",10611.756551,
"GEO","GDP","TOT","USD_CAP","A","2014",11575.584149,
"GEO","GDP","TOT","USD_CAP","A","2015",12089.17496,
"GEO","GDP","TOT","USD_CAP","A","2016",12858.489885,
"GEO","GDP","TOT","USD_CAP","A","2017",13589.730377,
"GEO","GDP","TOT","USD_CAP","A","2018",14593.90772,
"GEO","GDP","TOT","USD_CAP","A","2019",15621.873636,
"GEO","GDP","TOT","USD_CAP","A","2020",14731.202573,
"CMR","GDP","TOT","USD_CAP","A","1993",1639.810924,
"CMR","GDP","TOT","USD_CAP","A","1994",1602.389731,
"CMR","GDP","TOT","USD_CAP","A","1995",1663.270325,
"CMR","GDP","TOT","USD_CAP","A","1996",1718.243304,
"CMR","GDP","TOT","USD_CAP","A","1997",1779.495674,
"CMR","GDP","TOT","USD_CAP","A","1998",1835.924492,
"CMR","GDP","TOT","USD_CAP","A","1999",1959.116324,
"CMR","GDP","TOT","USD_CAP","A","2000",2026.513186,
"CMR","GDP","TOT","USD_CAP","A","2001",2105.454607,
"CMR","GDP","TOT","USD_CAP","A","2002",2175.411441,
"CMR","GDP","TOT","USD_CAP","A","2003",2277.633288,
"CMR","GDP","TOT","USD_CAP","A","2004",2437.192681,
"CMR","GDP","TOT","USD_CAP","A","2005",2500.943238,
"CMR","GDP","TOT","USD_CAP","A","2006",2604.220309,
"CMR","GDP","TOT","USD_CAP","A","2007",2714.963213,
"CMR","GDP","TOT","USD_CAP","A","2008",2768.524771,
"CMR","GDP","TOT","USD_CAP","A","2009",2780.579428,
"CMR","GDP","TOT","USD_CAP","A","2010",2817.138892,
"CMR","GDP","TOT","USD_CAP","A","2011",2892.502629,
"CMR","GDP","TOT","USD_CAP","A","2012",2958.729392,
"CMR","GDP","TOT","USD_CAP","A","2013",3129.90117,
"CMR","GDP","TOT","USD_CAP","A","2014",3312.518595,
"CMR","GDP","TOT","USD_CAP","A","2015",3395.683762,
"CMR","GDP","TOT","USD_CAP","A","2016",3527.098888,
"CMR","GDP","TOT","USD_CAP","A","2017",3665.128295,
"CMR","GDP","TOT","USD_CAP","A","2018",3800.566288,
"CMR","GDP","TOT","USD_CAP","A","2019",3900.880855,
"CMR","GDP","TOT","USD_CAP","A","2020",3861.20989,
"SEN","GDP","TOT","USD_CAP","A","1999",2047.950214,
"SEN","GDP","TOT","USD_CAP","A","2000",2113.408051,
"SEN","GDP","TOT","USD_CAP","A","2001",2189.144904,
"SEN","GDP","TOT","USD_CAP","A","2002",2161.086365,
"SEN","GDP","TOT","USD_CAP","A","2003",2262.19838,
"SEN","GDP","TOT","USD_CAP","A","2004",2364.289458,
"SEN","GDP","TOT","USD_CAP","A","2005",2471.499943,
"SEN","GDP","TOT","USD_CAP","A","2006",2528.819331,
"SEN","GDP","TOT","USD_CAP","A","2007",2588.264709,
"SEN","GDP","TOT","USD_CAP","A","2008",2656.31441,
"SEN","GDP","TOT","USD_CAP","A","2009",2669.497855,
"SEN","GDP","TOT","USD_CAP","A","2010",2714.467736,
"SEN","GDP","TOT","USD_CAP","A","2011",2728.699987,
"SEN","GDP","TOT","USD_CAP","A","2012",2798.104708,
"SEN","GDP","TOT","USD_CAP","A","2013",2797.721619,
"SEN","GDP","TOT","USD_CAP","A","2014",2881.298928,
"SEN","GDP","TOT","USD_CAP","A","2015",3017.267768,
"SEN","GDP","TOT","USD_CAP","A","2016",3116.185752,
"SEN","GDP","TOT","USD_CAP","A","2017",3238.212275,
"SEN","GDP","TOT","USD_CAP","A","2018",3416.171427,
"SEN","GDP","TOT","USD_CAP","A","2019",3530.096494,
"SEN","GDP","TOT","USD_CAP","A","2020",3513.149951,
